split_family,layer,world,condition,task,repeat_id,negative_class,positive_class,outer_fold_n,original_selected_k_by_fold,adjusted_selected_k_by_fold,original_selected_k_mean,adjusted_selected_k_mean,delta_selected_k_mean_adjusted_minus_original,direction_sensitive_jaccard_mean,direction_insensitive_jaccard_mean,direction_sensitive_overlap_coefficient_mean,direction_insensitive_overlap_coefficient_mean,common_unordered_pair_n,reversed_common_pair_n,reversal_rate_among_common_unordered_pairs,original_train_relation_vote_n,original_train_tie_vote_n,original_train_tie_rate,original_test_relation_vote_n,original_test_tie_vote_n,original_test_tie_rate,adjusted_train_relation_vote_n,adjusted_train_tie_vote_n,adjusted_train_tie_rate,adjusted_test_relation_vote_n,adjusted_test_tie_vote_n,adjusted_test_tie_rate,delta_test_tie_rate_adjusted_minus_original,delta_train_tie_rate_adjusted_minus_original
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,AD_vs_CN,17,CN,AD,5,9|5|9|3|3,5|5|3|3|3,5.8,3.8,-2.0,0.25,0.25,0.5066666666666667,0.5066666666666667,10,0,0.0,1502,0,0.0,383,0,0.0,986,0,0.0,249,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,AD_vs_CN,18,CN,AD,5,9|9|9|3|9,9|3|5|5|3,7.8,5.0,-2.8,0.3381818181818182,0.3381818181818182,0.6799999999999999,0.6799999999999999,15,0,0.0,2028,0,0.0,507,0,0.0,1294,0,0.0,331,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,AD_vs_CN,19,CN,AD,5,5|9|5|9|9,5|9|3|3|9,7.4,5.8,-1.6,0.23439060939060938,0.23439060939060938,0.40888888888888886,0.40888888888888886,12,0,0.0,1928,0,0.0,477,0,0.0,1512,0,0.0,373,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,AD_vs_CN,20,CN,AD,5,3|3|3|5|5,9|9|3|3|5,3.8,5.8,2.0,0.35818181818181816,0.35818181818181816,0.6266666666666667,0.6266666666666667,11,0,0.0,990,0,0.0,245,0,0.0,1504,0,0.0,381,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,AD_vs_FTD,1,FTD,AD,5,9|9|3|9|9,5|9|5|5|9,7.8,6.6,-1.2,0.13200280112044818,0.13200280112044818,0.29333333333333333,0.29333333333333333,8,0,0.0,1842,0,0.0,459,0,0.0,1560,0,0.0,387,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,AD_vs_FTD,2,FTD,AD,5,9|9|9|5|9,9|9|5|9|9,8.2,8.2,0.0,0.08186274509803922,0.09509803921568627,0.1688888888888889,0.19111111111111112,7,1,0.14285714285714285,1932,0,0.0,487,0,0.0,1936,0,0.0,483,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,AD_vs_FTD,3,FTD,AD,5,5|9|5|9|9,5|3|5|9|9,7.4,6.2,-1.2,0.061764705882352944,0.061764705882352944,0.10222222222222223,0.10222222222222223,3,0,0.0,1752,0,0.0,431,0,0.0,1470,0,0.0,359,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,AD_vs_FTD,4,FTD,AD,5,9|9|9|9|5,9|9|1|9|9,8.2,7.4,-0.8,0.06714932126696833,0.06714932126696833,0.1288888888888889,0.1288888888888889,5,0,0.0,1932,0,0.0,487,0,0.0,1748,0,0.0,435,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,AD_vs_FTD,5,FTD,AD,5,9|5|9|9|5,9|9|5|9|9,7.4,8.2,0.8,0.10666666666666666,0.1184313725490196,0.22666666666666668,0.24888888888888888,8,1,0.125,1744,0,0.0,439,0,0.0,1936,0,0.0,483,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,AD_vs_FTD,6,FTD,AD,5,9|9|3|9|5,9|3|5|9|9,7.0,7.0,0.0,0.055384615384615386,0.055384615384615386,0.10666666666666666,0.10666666666666666,4,0,0.0,1650,0,0.0,415,0,0.0,1654,0,0.0,411,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,AD_vs_FTD,7,FTD,AD,5,9|9|9|9|9,9|9|9|9|5,9.0,8.2,-0.8,0.09067873303167422,0.13509803921568628,0.17333333333333334,0.2577777777777778,10,3,0.3,2124,0,0.0,531,0,0.0,1932,0,0.0,487,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,AD_vs_FTD,8,FTD,AD,5,9|9|9|9|9,5|5|9|9|9,9.0,7.4,-1.6,0.08253393665158372,0.10753393665158371,0.1688888888888889,0.21333333333333332,8,2,0.25,2124,0,0.0,531,0,0.0,1752,0,0.0,431,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,AD_vs_FTD,9,FTD,AD,5,9|9|9|9|5,5|9|3|5|9,8.2,6.2,-2.0,0.08895104895104895,0.08895104895104895,0.21333333333333332,0.21333333333333332,6,0,0.0,1932,0,0.0,487,0,0.0,1466,0,0.0,363,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,AD_vs_FTD,10,FTD,AD,5,9|9|5|9|9,5|9|9|9|3,8.2,7.0,-1.2,0.058333333333333334,0.058333333333333334,0.12444444444444444,0.12444444444444444,4,0,0.0,1936,0,0.0,483,0,0.0,1652,0,0.0,413,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,AD_vs_FTD,11,FTD,AD,5,9|9|9|5|9,3|3|9|5|3,8.2,4.6,-3.6,0.06994652406417112,0.06994652406417112,0.2222222222222222,0.2222222222222222,4,0,0.0,1932,0,0.0,487,0,0.0,1086,0,0.0,271,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,AD_vs_FTD,12,FTD,AD,5,9|9|5|5|9,9|9|9|9|9,7.4,9.0,1.6,0.09214932126696833,0.10538461538461538,0.17333333333333334,0.19555555555555554,8,1,0.125,1744,0,0.0,439,0,0.0,2124,0,0.0,531,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,AD_vs_FTD,13,FTD,AD,5,5|5|9|9|9,3|5|9|9|9,7.4,7.0,-0.4,0.1007936507936508,0.1157936507936508,0.19555555555555554,0.21777777777777776,7,1,0.14285714285714285,1752,0,0.0,431,0,0.0,1660,0,0.0,405,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,AD_vs_FTD,14,FTD,AD,5,9|9|9|9|9,9|5|1|3|5,9.0,4.6,-4.4,0.09151515151515152,0.09151515151515152,0.21333333333333332,0.21333333333333332,6,0,0.0,2124,0,0.0,531,0,0.0,1080,0,0.0,277,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,AD_vs_FTD,15,FTD,AD,5,9|9|3|5|9,9|3|9|3|9,7.0,6.6,-0.4,0.06994652406417112,0.06994652406417112,0.15555555555555556,0.15555555555555556,5,0,0.0,1650,0,0.0,415,0,0.0,1554,0,0.0,393,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,AD_vs_FTD,16,FTD,AD,5,5|5|9|9|5,9|9|5|9|9,6.6,8.2,1.6,0.11868131868131868,0.13663003663003662,0.24888888888888888,0.2888888888888889,9,1,0.1111111111111111,1560,0,0.0,387,0,0.0,1936,0,0.0,483,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,AD_vs_FTD,17,FTD,AD,5,9|5|9|5|9,9|9|3|3|9,7.4,6.6,-0.8,0.027149321266968326,0.027149321266968326,0.06222222222222222,0.06222222222222222,2,0,0.0,1744,0,0.0,439,0,0.0,1554,0,0.0,393,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,AD_vs_FTD,18,FTD,AD,5,5|9|9|9|9,5|9|9|3|3,8.2,5.8,-2.4,0.04,0.07532467532467532,0.06666666666666667,0.15555555555555556,5,2,0.4,1940,0,0.0,479,0,0.0,1364,0,0.0,347,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,AD_vs_FTD,19,FTD,AD,5,9|5|9|5|5,9|9|9|5|9,6.6,8.2,1.6,0.07714932126696833,0.09038461538461538,0.14222222222222222,0.16444444444444445,5,1,0.2,1552,0,0.0,395,0,0.0,1932,0,0.0,487,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,AD_vs_FTD,20,FTD,AD,5,9|9|9|9|9,9|5|9|9|9,9.0,8.2,-0.8,0.12214285714285714,0.12214285714285714,0.19999999999999998,0.19999999999999998,9,0,0.0,2124,0,0.0,531,0,0.0,1936,0,0.0,483,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,1,CN,FTD,5,3|3|3|1|3,9|9|9|9|5,2.6,8.2,5.6,0.18707070707070708,0.18707070707070708,0.6666666666666666,0.6666666666666666,8,0,0.0,540,0,0.0,136,0,0.0,1700,0,0.0,432,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,2,CN,FTD,5,9|3|3|9|3,5|9|9|9|9,5.4,8.2,2.8,0.11674825174825175,0.11674825174825175,0.3511111111111111,0.3511111111111111,7,0,0.0,1122,0,0.0,282,0,0.0,1708,0,0.0,424,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,3,CN,FTD,5,9|3|3|9|9,5|9|9|9|9,6.6,8.2,1.6,0.07033113944878651,0.07033113944878651,0.17333333333333334,0.17333333333333334,5,0,0.0,1380,0,0.0,336,0,0.0,1708,0,0.0,424,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,4,CN,FTD,5,5|9|3|3|5,5|9|9|5|9,5.0,7.4,2.4,0.12436008436008436,0.12436008436008436,0.27999999999999997,0.27999999999999997,7,0,0.0,1038,0,0.0,262,0,0.0,1540,0,0.0,384,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,5,CN,FTD,5,3|3|1|3|9,9|9|9|9|9,3.8,9.0,5.2,0.09858585858585858,0.09858585858585858,0.39999999999999997,0.39999999999999997,6,0,0.0,800,0,0.0,188,0,0.0,1872,0,0.0,468,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,6,CN,FTD,5,3|3|3|3|9,9|9|9|9|9,4.2,9.0,4.8,0.08812834224598931,0.08812834224598931,0.28888888888888886,0.28888888888888886,5,0,0.0,882,0,0.0,210,0,0.0,1872,0,0.0,468,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,7,CN,FTD,5,3|1|3|3|3,9|9|9|9|9,2.6,9.0,6.4,0.14343434343434344,0.14343434343434344,0.6,0.6,7,0,0.0,542,0,0.0,134,0,0.0,1872,0,0.0,468,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,8,CN,FTD,5,9|3|3|3|3,3|9|9|5|9,4.2,7.0,2.8,0.14493506493506494,0.14493506493506494,0.4666666666666666,0.4666666666666666,7,0,0.0,870,0,0.0,222,0,0.0,1458,0,0.0,362,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,9,CN,FTD,5,3|3|3|3|9,9|9|9|9|9,4.2,9.0,4.8,0.1638095238095238,0.1638095238095238,0.4222222222222222,0.4222222222222222,9,0,0.0,882,0,0.0,210,0,0.0,1872,0,0.0,468,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,10,CN,FTD,5,3|3|1|9|3,9|1|9|9|9,3.8,7.4,3.6,0.05216874628639334,0.05216874628639334,0.28888888888888886,0.28888888888888886,3,0,0.0,794,0,0.0,194,0,0.0,1544,0,0.0,380,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,11,CN,FTD,5,3|3|9|5|3,9|9|9|9|9,4.6,9.0,4.4,0.08812834224598931,0.08812834224598931,0.28888888888888886,0.28888888888888886,5,0,0.0,954,0,0.0,242,0,0.0,1872,0,0.0,468,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,12,CN,FTD,5,1|3|9|3|3,9|5|9|9|9,3.8,8.2,4.4,0.21216874628639334,0.21216874628639334,0.6222222222222222,0.6222222222222222,8,0,0.0,788,0,0.0,200,0,0.0,1708,0,0.0,424,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,13,CN,FTD,5,3|3|3|3|5,9|5|9|9|9,3.4,8.2,4.8,0.09151515151515152,0.09151515151515152,0.27999999999999997,0.27999999999999997,5,0,0.0,710,0,0.0,174,0,0.0,1708,0,0.0,424,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,14,CN,FTD,5,3|3|3|1|3,5|9|9|9|9,2.6,8.2,5.6,0.08715728715728716,0.08715728715728716,0.39999999999999997,0.39999999999999997,4,0,0.0,540,0,0.0,136,0,0.0,1708,0,0.0,424,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,15,CN,FTD,5,9|9|9|3|3,5|9|9|9|9,6.6,8.2,1.6,0.1904895104895105,0.1904895104895105,0.41777777777777775,0.41777777777777775,12,0,0.0,1362,0,0.0,354,0,0.0,1708,0,0.0,424,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,16,CN,FTD,5,3|9|3|3|3,9|9|9|9|9,4.2,9.0,4.8,0.12318181818181818,0.12318181818181818,0.37777777777777777,0.37777777777777777,7,0,0.0,870,0,0.0,222,0,0.0,1872,0,0.0,468,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,17,CN,FTD,5,3|3|3|3|1,5|3|9|9|5,2.6,6.2,3.6,0.16675324675324676,0.16675324675324676,0.5333333333333333,0.5333333333333333,6,0,0.0,538,0,0.0,138,0,0.0,1290,0,0.0,322,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,18,CN,FTD,5,9|5|1|3|3,9|3|9|5|5,4.2,6.2,2.0,0.1292250233426704,0.1292250233426704,0.4222222222222222,0.4222222222222222,5,0,0.0,870,0,0.0,222,0,0.0,1286,0,0.0,326,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,19,CN,FTD,5,3|1|3|5|1,9|9|5|9|9,2.6,8.2,5.6,0.12453102453102452,0.12453102453102452,0.6133333333333333,0.6133333333333333,6,0,0.0,540,0,0.0,136,0,0.0,1708,0,0.0,424,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,20,CN,FTD,5,3|9|3|3|3,5|3|9|9|9,4.2,7.0,2.8,0.06493506493506493,0.06493506493506493,0.19999999999999998,0.19999999999999998,3,0,0.0,870,0,0.0,222,0,0.0,1462,0,0.0,358,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds006036__EO_or_photomark,AD_FTD_vs_CN,1,CN,AD_FTD,5,9|9|5|9|9,5|5|5|9|5,8.2,5.8,-2.4,0.22035742035742034,0.22035742035742034,0.4311111111111111,0.4311111111111111,13,0,0.0,2888,0,0.0,720,0,0.0,2040,0,0.0,512,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds006036__EO_or_photomark,AD_FTD_vs_CN,2,CN,AD_FTD,5,5|9|9|9|9,5|9|5|9|9,8.2,7.4,-0.8,0.19452991452991453,0.19452991452991453,0.3244444444444444,0.3244444444444444,13,0,0.0,2888,0,0.0,720,0,0.0,2608,0,0.0,648,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds006036__EO_or_photomark,AD_FTD_vs_CN,3,CN,AD_FTD,5,5|9|5|9|5,5|9|3|9|5,6.6,6.2,-0.4,0.21507936507936506,0.21507936507936506,0.36444444444444446,0.36444444444444446,12,0,0.0,2320,0,0.0,584,0,0.0,2180,0,0.0,548,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds006036__EO_or_photomark,AD_FTD_vs_CN,4,CN,AD_FTD,5,3|9|9|9|5,5|9|9|3|9,7.0,7.0,0.0,0.22192307692307695,0.22192307692307695,0.4488888888888889,0.4488888888888889,13,0,0.0,2460,0,0.0,620,0,0.0,2468,0,0.0,612,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds006036__EO_or_photomark,AD_FTD_vs_CN,5,CN,AD_FTD,5,5|3|5|5|9,5|9|5|9|9,5.4,7.4,2.0,0.2122294372294372,0.2122294372294372,0.39111111111111113,0.39111111111111113,10,0,0.0,1908,0,0.0,468,0,0.0,2608,0,0.0,648,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds006036__EO_or_photomark,AD_FTD_vs_CN,6,CN,AD_FTD,5,9|9|9|9|5,9|9|9|5|9,8.2,8.2,0.0,0.2718531468531469,0.2718531468531469,0.4488888888888889,0.4488888888888889,17,0,0.0,2880,0,0.0,728,0,0.0,2888,0,0.0,720,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds006036__EO_or_photomark,AD_FTD_vs_CN,7,CN,AD_FTD,5,9|5|9|5|9,3|9|9|9|9,7.4,7.8,0.4,0.20503496503496504,0.20503496503496504,0.40444444444444444,0.40444444444444444,13,0,0.0,2608,0,0.0,648,0,0.0,2748,0,0.0,684,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds006036__EO_or_photomark,AD_FTD_vs_CN,8,CN,AD_FTD,5,5|9|3|5|5,9|9|9|9|5,5.4,8.2,2.8,0.23066045066045066,0.23066045066045066,0.4577777777777778,0.4577777777777778,13,0,0.0,1900,0,0.0,476,0,0.0,2880,0,0.0,728,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds006036__EO_or_photomark,AD_FTD_vs_CN,9,CN,AD_FTD,5,5|9|9|9|9,5|9|9|5|3,8.2,6.2,-2.0,0.2114150555327026,0.2114150555327026,0.4,0.4,12,0,0.0,2888,0,0.0,720,0,0.0,2176,0,0.0,552,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds006036__EO_or_photomark,AD_FTD_vs_CN,10,CN,AD_FTD,5,9|5|5|5|9,9|9|9|9|9,6.6,9.0,2.4,0.16124542124542124,0.16124542124542124,0.31555555555555553,0.31555555555555553,11,0,0.0,2328,0,0.0,576,0,0.0,3168,0,0.0,792,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds006036__EO_or_photomark,AD_FTD_vs_CN,11,CN,AD_FTD,5,9|5|9|9|9,9|5|9|5|9,8.2,7.4,-0.8,0.2423992673992674,0.2423992673992674,0.40444444444444444,0.40444444444444444,15,0,0.0,2888,0,0.0,720,0,0.0,2608,0,0.0,648,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds006036__EO_or_photomark,AD_FTD_vs_CN,12,CN,AD_FTD,5,5|9|9|3|5,3|9|5|9|9,6.2,7.0,0.8,0.19177489177489176,0.19177489177489176,0.4222222222222222,0.4222222222222222,11,0,0.0,2180,0,0.0,548,0,0.0,2468,0,0.0,612,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds006036__EO_or_photomark,AD_FTD_vs_CN,13,CN,AD_FTD,5,9|9|9|5|9,9|9|5|9|5,8.2,7.4,-0.8,0.23406593406593407,0.23406593406593407,0.44,0.44,15,0,0.0,2888,0,0.0,720,0,0.0,2600,0,0.0,656,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds006036__EO_or_photomark,AD_FTD_vs_CN,14,CN,AD_FTD,5,9|5|5|9|9,9|5|9|9|9,7.4,8.2,0.8,0.3155344655344655,0.3155344655344655,0.5111111111111111,0.5111111111111111,19,0,0.0,2608,0,0.0,648,0,0.0,2888,0,0.0,720,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds006036__EO_or_photomark,AD_FTD_vs_CN,15,CN,AD_FTD,5,5|9|9|3|5,9|9|9|9|5,6.2,8.2,2.0,0.25998445998445996,0.25998445998445996,0.41333333333333333,0.41333333333333333,15,0,0.0,2180,0,0.0,548,0,0.0,2880,0,0.0,728,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds006036__EO_or_photomark,AD_FTD_vs_CN,16,CN,AD_FTD,5,5|9|5|9|9,5|9|9|9|9,7.4,8.2,0.8,0.3155344655344655,0.3155344655344655,0.5111111111111111,0.5111111111111111,19,0,0.0,2608,0,0.0,648,0,0.0,2888,0,0.0,720,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds006036__EO_or_photomark,AD_FTD_vs_CN,17,CN,AD_FTD,5,9|9|9|3|9,5|9|9|3|9,7.8,7.0,-0.8,0.28575424575424574,0.28575424575424574,0.47555555555555556,0.47555555555555556,17,0,0.0,2748,0,0.0,684,0,0.0,2468,0,0.0,612,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds006036__EO_or_photomark,AD_FTD_vs_CN,18,CN,AD_FTD,5,5|9|5|9|9,3|5|9|9|5,7.4,6.2,-1.2,0.17216117216117216,0.17216117216117216,0.3377777777777778,0.3377777777777778,10,0,0.0,2608,0,0.0,648,0,0.0,2180,0,0.0,548,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds006036__EO_or_photomark,AD_FTD_vs_CN,19,CN,AD_FTD,5,9|5|3|3|9,5|5|5|9|9,5.8,6.6,0.8,0.2081818181818182,0.2081818181818182,0.42666666666666664,0.42666666666666664,10,0,0.0,2048,0,0.0,504,0,0.0,2328,0,0.0,576,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds006036__EO_or_photomark,AD_FTD_vs_CN,20,CN,AD_FTD,5,5|9|9|5|9,3|9|9|9|9,7.4,7.8,0.4,0.3169230769230769,0.3169230769230769,0.5244444444444445,0.5244444444444445,18,0,0.0,2608,0,0.0,648,0,0.0,2748,0,0.0,684,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds006036__EO_or_photomark,AD_vs_CN,1,CN,AD,5,5|5|5|5|5,3|9|9|9|9,5.0,7.8,2.8,0.11062271062271062,0.11062271062271062,0.26666666666666666,0.26666666666666666,6,0,0.0,1300,0,0.0,325,0,0.0,2034,0,0.0,501,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds006036__EO_or_photomark,AD_vs_CN,2,CN,AD,5,9|5|5|5|5,5|5|9|9|9,5.8,7.4,1.6,0.1141025641025641,0.1141025641025641,0.24000000000000002,0.24000000000000002,6,0,0.0,1504,0,0.0,381,0,0.0,1928,0,0.0,477,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds006036__EO_or_photomark,AD_vs_CN,3,CN,AD,5,5|9|5|5|5,9|9|9|9|9,5.8,9.0,3.2,0.10448717948717949,0.10448717948717949,0.24444444444444446,0.24444444444444446,7,0,0.0,1508,0,0.0,377,0,0.0,2340,0,0.0,585,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds006036__EO_or_photomark,AD_vs_CN,4,CN,AD,5,5|5|5|5|5,9|9|9|5|9,5.0,8.2,3.2,0.08205128205128205,0.08205128205128205,0.2,0.2,5,0,0.0,1300,0,0.0,325,0,0.0,2132,0,0.0,533,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds006036__EO_or_photomark,AD_vs_CN,5,CN,AD,5,5|5|3|5|5,3|5|9|9|9,4.6,7.0,2.4,0.12245532245532245,0.12245532245532245,0.27999999999999997,0.27999999999999997,5,0,0.0,1196,0,0.0,299,0,0.0,1826,0,0.0,449,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds006036__EO_or_photomark,AD_vs_CN,6,CN,AD,5,5|5|5|5|5,9|9|5|5|9,5.0,7.4,2.4,0.0905982905982906,0.0905982905982906,0.2,0.2,5,0,0.0,1300,0,0.0,325,0,0.0,1924,0,0.0,481,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds006036__EO_or_photomark,AD_vs_CN,7,CN,AD,5,5|5|5|9|5,9|9|5|9|9,5.8,8.2,2.4,0.17205128205128206,0.17205128205128206,0.3466666666666667,0.3466666666666667,10,0,0.0,1508,0,0.0,377,0,0.0,2132,0,0.0,533,0,0.0,0.0,0.0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds006036__EO_or_photomark,AD_vs_CN,8,CN,AD,5,5|5|5|5|5,9|3|9|9|9,5.0,7.8,2.8,0.13076923076923078,0.13076923076923078,0.29333333333333333,0.29333333333333333,6,0,0.0,1300,0,0.0,325,0,0.0,2028,0,0.0,507,0,0.0,0.0,0.0
